student_id,first_name,last_name,dob,district_id,grade,is_injected_duplicate,duplicate_of
933018268,Henry,Garcia,2018-12-11,D100057,2,False,
993319560,Grace,Taylor,2020-07-01,D100060,1,False,
920246254,Michael,Thompson,2014-06-11,D100030,6,False,
936818937,Lucas,Taylor,2013-10-11,D100032,7,False,
913160596,Chloe,Ramirez,2020-08-25,D100030,0,False,
938157660,Jacob,Jackson,2020-09-01,D100027,1,False,
958515415,Michael,Ramirez,2013-06-15,D100016,8,False,
918396087,Abigail,Williams,2010-06-06,D100025,10,False,
960448670,Ava,Harris,2013-06-27,D100001,8,False,
937473953,Sebastian,Rodriguez,2014-10-10,D100038,6,False,
939345793,Sophia,Brown,2010-07-08,D100024,11,False,
927884261,Lily,Gonzalez,2013-08-20,D100032,8,False,
995583081,Mason,Rodriguez,2009-07-19,D100056,11,False,
976105353,Lily,Clark,2014-04-16,D100036,7,False,
969736908,Emily,Thomas,2013-01-09,D100039,7,False,
984130306,Grace,Lee,2010-03-21,D100006,11,False,
930035780,Michael,Ramirez,2018-02-22,D100015,2,False,
980409363,Olivia,Jones,2016-03-02,D100015,5,False,
953177727,James,Jackson,2019-03-12,D100056,2,False,
907241895,Amelia,Johnson,2011-11-24,D100045,9,False,
936377205,Harper,Johnson,2012-06-06,D100027,9,False,
952477716,Amelia,Davis,2019-11-21,D100060,1,False,
966895879,Jacob,Sanchez,2014-10-07,D100026,6,False,
968501279,Evelyn,Johnson,2008-02-01,D100042,12,False,
948277532,Sebastian,Ramirez,2015-12-24,D100036,6,False,
931271217,Jackson,Moore,2018-05-09,D100059,2,False,
965743981,Grace,Clark,2011-09-21,D100036,9,False,
972492905,Abigail,Lee,2011-03-12,D100057,9,False,
960504664,Michael,Gonzalez,2014-04-27,D100030,6,False,
927755610,Michael,Taylor,2016-04-21,D100036,4,False,
940883505,Mason,Gonzalez,2020-06-16,D100011,0,False,
911732030,Ethan,Hernandez,2009-09-15,D100047,12,False,
909757548,Noah,Lewis,2019-01-05,D100032,2,False,
973484870,Harper,Miller,2013-01-12,D100026,7,False,
981611155,Michael,Harris,2021-08-27,D100030,0,False,
713082400,Chleo,Brown,2012-08-01,D100030,8,True,917195490
931940357,Mia,Martin,2008-05-02,D100034,12,False,
776071856,Masno,Rodriguez,2015-11-25,D100056,5,True,933100648
906022407,Abigail,Rodriguez,2020-06-22,D100032,0,False,
747433349,Wyatt,Miller,2010-02-02,D100024,11,True,922017242
923562568,Logan,Gonzalez,2011-04-12,D100024,9,False,
960555503,Ethan,Smith,2020-06-20,D100039,0,False,
972415290,Ethan,Garcia,2020-10-26,D100030,0,False,
997017038,Scarlett,Lopez,2009-03-25,D100003,11,False,
929523705,Amelia,Lewis,2011-03-21,D100004,10,False,
992846212,Lily,Martin,2013-12-19,D100026,7,False,
912580904,Jacob,Moore,2013-02-17,D100045,8,False,
977023230,Emily,Thomas,2013-09-27,D100036,7,False,
902399964,David,Thompson,2015-11-13,D100057,5,False,
984178283,Grace,Thompson,2018-12-15,D100027,2,False,
990913518,Zoey,Thompson,2015-10-16,D100030,6,False,
968211654,Riley,Anderson,2020-12-05,D100006,1,False,
938291127,Wyatt,Davis,2021-10-27,D100022,0,False,
995941805,Liam,Lee,2015-12-20,D100025,6,False,
930902477,Mason,Taylor,2017-12-23,D100015,4,False,
971098577,Mason,Lewis,2019-04-14,D100027,1,False,
937858430,Mia,Rodriguez,2008-07-01,D100006,12,False,
933224577,Emma,Thompson,2010-02-26,D100030,10,False,
955480393,Daniel,Wilson,2020-11-05,D100015,0,False,
933836104,Sophia,Harris,2014-06-12,D100045,7,False,
951924517,Jackson,Moore,2009-05-04,D100015,12,False,
985451927,Emma,Williams,2011-03-08,D100004,10,False,
979621902,Ethan,Thomas,2012-08-24,D100036,9,False,
992465294,Benjamin,Gonzalez,2011-06-20,D100007,9,False,
918975956,Sebastian,Lee,2011-07-01,D100032,9,False,
934547063,Isabella,Garcia,2020-10-12,D100059,0,False,
916769569,Isabella,Lewis,2013-07-27,D100030,8,False,
909713831,Sophia,Johnson,2019-05-24,D100045,1,False,
964907198,Benjamin,Martin,2019-10-13,D100024,1,False,
944651058,Carter,Williams,2009-07-11,D100047,12,False,
969884536,Carter,Davis,2016-02-18,D100029,5,False,
923693785,Evelyn,Sanchez,2020-12-04,D100015,0,False,
933867232,Olivia,Ramirez,2010-04-12,D100048,11,False,
907453754,Lily,Smith,2018-10-07,D100030,3,False,
979296948,Emma,Garcia,2020-06-15,D100030,0,False,
997374773,Emily,Jones,2013-02-11,D100030,7,False,
938566520,Ava,Thomas,2017-02-01,D100032,3,False,
944511636,Olivia,Lopez,2010-05-12,D100032,11,False,
932490982,Sebastian,Johnson,2019-01-04,D100030,1,False,
940814505,Ella,Anderson,2014-05-24,D100030,6,False,
944743428,Amelia,Miller,2009-04-21,D100027,12,False,
966197585,Carter,Brown,2009-06-05,D100001,12,False,
967671249,Zoey,Perez,2020-11-22,D100020,0,False,
950181748,Sophia,Clark,2014-09-17,D100027,6,False,
918478585,Ella,Martinez,2018-06-06,D100027,2,False,
986294526,Wyatt,Moore,2014-01-06,D100027,6,False,
998944466,Liam,Davis,2014-08-01,D100036,6,False,
902962878,Carter,Moore,2010-04-24,D100052,10,False,
935361517,Ella,Martinez,2010-08-17,D100030,11,False,
953339464,Benjamin,Garcia,2010-05-12,D100027,10,False,
937971657,Benjamin,Rodriguez,2013-09-16,D100007,8,False,
918142473,Scarlett,Perez,2010-12-09,D100056,11,False,
968020914,Grace,Anderson,2014-01-08,D100026,6,False,
980321741,Isabella,White,2015-09-10,D100025,5,False,
948488999,Harper,Lee,2020-02-13,D100036,0,False,
969099509,Harper,Martin,2020-02-20,D100039,0,False,
927868222,Nora,Anderson,2014-07-19,D100011,7,False,
910477812,Michael,Rodriguez,2018-12-08,D100015,3,False,
936535284,Lucas,Miller,2018-11-14,D100060,2,False,
997535524,Emma,Smith,2014-10-06,D100030,6,False,
940937232,Riley,Miller,2010-11-21,D100036,10,False,
915792406,Wyatt,Sanchez,2015-03-05,D100045,5,False,
915085462,Chloe,Wilson,2012-04-08,D100030,8,False,
925535027,Jacob,Perez,2020-07-18,D100044,1,False,
775489000,Sebastian,Lee,2011-11-05,D100030,10,True,912719132
947876875,Nora,Jones,2021-01-24,D100015,0,False,
945384145,Wyatt,Wilson,2019-09-12,D100036,2,False,
916175848,Elijah,Smith,2011-10-18,D100045,10,False,
971883553,Wyatt,Taylor,2016-09-16,D100041,4,False,
974388031,Noah,Jones,2018-12-01,D100030,2,False,
925605565,Alexander,Davis,2019-02-19,D100024,2,False,
959807428,Isabella,Thompson,2017-06-16,D100035,4,False,
981387432,Elijah,Davis,2016-05-25,D100001,4,False,
998307381,Ethan,Martinez,2008-12-08,D100019,12,False,
918402752,Elijah,Hernandez,2009-07-05,D100027,11,False,
945871696,Scarlett,Taylor,2010-07-18,D100038,10,False,
977971270,Sophia,Harris,2019-04-09,D100048,1,False,
903434071,Sophia,Robinson,2018-06-04,D100024,3,False,
945391112,Amelia,Lee,2017-10-24,D100015,4,False,
911767086,Sophia,Martin,2018-10-14,D100047,2,False,
909352173,Sophia,Martinez,2013-02-19,D100027,7,False,
927906575,Logan,Rodriguez,2015-05-20,D100030,5,False,
982611046,Zoey,Thomas,2010-12-05,D100034,11,False,
943390274,Ava,Thompson,2018-07-19,D100027,3,False,
919775649,Abigail,Clark,2020-08-20,D100058,1,False,
791367497,Dnaiel,Wilson,2017-05-26,D100030,3,True,971665458
982296495,David,Sanchez,2013-08-07,D100045,7,False,
987690309,Ethan,Miller,2012-10-04,D100036,9,False,
919896861,Nora,Ramirez,2010-12-26,D100004,10,False,
970765028,Noah,White,2019-02-25,D100045,2,False,
994641355,Ella,Taylor,2016-01-20,D100001,4,False,
950325107,Amelia,Davis,2020-09-23,D100032,0,False,
945381889,Elijah,Taylor,2012-04-04,D100026,8,False,
908617456,Lily,Brown,2015-04-19,D100036,5,False,
925422611,Ava,Garcia,2009-06-25,D100060,12,False,
981266896,Lucas,White,2008-02-20,D100030,12,False,
939506655,Grace,Gonzalez,2017-10-26,D100030,3,False,
785869721,Sebastina,Williams,2011-09-04,D100038,10,True,978150200
998275291,Chloe,Rodriguez,2011-05-14,D100024,10,False,
986795968,Ava,Hernandez,2019-02-20,D100060,2,False,
995738343,Mason,Clark,2019-01-13,D100004,1,False,
984984107,Harper,Williams,2017-03-11,D100030,3,False,
972466673,Lily,White,2012-01-01,D100030,9,False,
976219113,Evelyn,Anderson,2010-07-05,D100038,11,False,
981103977,David,Smith,2011-12-09,D100045,9,False,
904704099,Ethan,Gonzalez,2012-06-07,D100029,9,False,
948206591,Emma,Taylor,2010-01-01,D100036,10,False,
730626537,Lliy,Johnson,2018-02-20,D100049,3,True,934258960
901191469,James,Wilson,2009-03-21,D100030,11,False,
909010952,Abigail,Perez,2018-02-04,D100032,2,False,
933774472,Matthew,Garcia,2012-03-16,D100039,8,False,
967342819,Nora,Taylor,2021-08-01,D100024,0,False,
960956238,Layla,Jackson,2020-07-24,D100027,0,False,
900852318,David,Lopez,2018-08-11,D100015,3,False,
950784632,Michael,Moore,2018-05-13,D100016,2,False,
973697706,Ava,Davis,2010-06-19,D100036,10,False,
700320129,Mason,Thompson,2015-07-27,D100039,6,True,942198694
998144637,Emma,Gonzalez,2016-08-19,D100041,5,False,
949337238,Matthew,Hernandez,2012-01-26,D100057,8,False,
946614039,Jackson,Robinson,2017-09-11,D100015,4,False,
986672890,Amelia,Brown,2009-08-19,D100036,11,False,
991667759,Zoey,Lee,2009-02-11,D100007,12,False,
989666344,Daniel,Clark,2010-06-26,D100001,11,False,
951017279,Harper,Thompson,2012-08-01,D100038,8,False,
973887837,Michael,Robinson,2009-10-24,D100030,11,False,
928262249,Carter,Ramirez,2014-07-13,D100027,6,False,
956689041,Lucas,Taylor,2010-03-23,D100024,11,False,
943464822,Lily,Moore,2017-08-22,D100036,4,False,
982135618,Jacob,Martinez,2014-08-20,D100016,6,False,
951018298,Zoey,Lewis,2016-04-01,D100052,4,False,
957756591,Jackson,Clark,2017-02-08,D100004,4,False,
923376452,Layla,Robinson,2019-05-05,D100032,2,False,
930284340,Amelia,Sanchez,2014-07-25,D100054,6,False,
944444227,Lucas,Thomas,2008-10-10,D100015,12,False,
924042354,Lily,Miller,2020-01-12,D100036,1,False,
939123584,Evelyn,Martin,2012-01-17,D100007,9,False,
933489301,Mason,Williams,2015-06-08,D100032,5,False,
947600434,Michael,Thompson,2008-07-08,D100036,12,False,
918509731,Daniel,Ramirez,2017-11-10,D100001,4,False,
965674571,Elijah,Johnson,2012-11-16,D100032,9,False,
949001761,David,Perez,2018-09-06,D100035,2,False,
938367721,Mason,Martinez,2020-07-08,D100033,1,False,
972923229,Ethan,Garcia,2019-06-14,D100027,2,False,
918884243,Riley,Ramirez,2018-01-16,D100030,2,False,
922422318,Nora,Martin,2011-09-09,D100005,9,False,
966882538,Ava,Gonzalez,2020-12-10,D100041,0,False,
983937648,Lucas,Harris,2014-12-21,D100001,7,False,
943851341,Mia,Lee,2010-04-07,D100030,11,False,
998668315,Riley,Hernandez,2013-11-12,D100024,7,False,
902233299,Chloe,Jones,2018-04-18,D100023,3,False,
949587778,Grace,Jackson,2016-03-13,D100024,4,False,
758730088,Ethan,Lopez,2018-03-11,D100006,2,True,969315220
929834653,Grace,Lewis,2018-09-11,D100027,3,False,
935575060,Ava,Jackson,2010-04-10,D100027,10,False,
910902031,Sophia,Jackson,2020-03-08,D100029,1,False,
960965540,Henry,Johnson,2021-05-26,D100015,0,False,
953223274,Emily,Wilson,2020-03-25,D100032,1,False,
909655792,Liam,Thomas,2020-03-07,D100035,0,False,
994961306,Scarlett,Jackson,2009-06-08,D100030,12,False,
937383953,Amelia,Brown,2018-08-21,D100039,2,False,
773646482,Jamse,Martin,2015-07-25,D100045,6,True,950602998
997488390,Olivia,Jones,2009-08-07,D100024,12,False,
915297155,Lily,Jackson,2012-04-10,D100007,9,False,
982055209,Grace,Ramirez,2016-09-20,D100036,4,False,
787234124,Lalya,Lopez,2008-10-13,D100048,12,True,963166022
996556266,Alexander,Rodriguez,2012-03-06,D100036,9,False,
940626622,Benjamin,Lewis,2017-08-09,D100036,3,False,
719999886,Emam,Lee,2016-07-15,D100015,5,True,921797040
959444044,Jacob,Garcia,2016-01-08,D100024,4,False,
958034011,Riley,Smith,2008-01-18,D100030,12,False,
923946092,Emma,Ramirez,2009-11-01,D100048,12,False,
914474510,Nora,Moore,2012-11-22,D100015,8,False,
982762733,Layla,Hernandez,2015-04-18,D100039,5,False,
926290863,Ethan,Jackson,2009-08-10,D100027,11,False,
950518883,Harper,Robinson,2011-05-18,D100060,9,False,
930149749,Daniel,Thompson,2020-04-19,D100001,0,False,
910789175,Carter,Martinez,2009-03-02,D100039,12,False,
925935369,Liam,Jones,2018-06-03,D100036,2,False,
964147178,Ava,Ramirez,2020-09-22,D100051,0,False,
914524941,Emma,Davis,2018-09-25,D100036,2,False,
928791696,Nora,Miller,2014-09-18,D100055,7,False,
937188386,Isabella,Sanchez,2009-06-02,D100030,12,False,
994994374,Carter,Davis,2014-11-08,D100043,6,False,
712456655,Lucas,Thompson,2010-05-10,D100015,10,True,956254098
959307785,Noah,Harris,2013-09-06,D100025,8,False,
946304998,James,Lee,2013-01-04,D100030,7,False,
976347674,Ava,Wilson,2017-06-13,D100030,3,False,
950433455,Michael,Ramirez,2012-08-13,D100024,9,False,
797381226,Mason,Lewis,2016-05-23,D100036,4,True,981049509
964893753,Mia,Williams,2014-02-25,D100013,7,False,
911600725,Harper,Gonzalez,2012-09-04,D100045,9,False,
967235184,Sophia,Perez,2009-06-18,D100053,12,False,
954221627,Emma,Hernandez,2016-05-07,D100038,4,False,
950316745,Lucas,Clark,2020-11-20,D100024,1,False,
999120940,Benjamin,Anderson,2009-08-22,D100005,11,False,
935179231,Zoey,Clark,2020-11-21,D100030,1,False,
979781087,Ethan,Jackson,2009-05-15,D100027,11,False,
977504683,Ava,Garcia,2016-12-10,D100053,5,False,
956395449,Sophia,Smith,2012-02-19,D100019,9,False,
975922068,Grace,Lopez,2018-12-23,D100032,3,False,
913347231,Liam,Hernandez,2011-08-09,D100027,10,False,
945504482,Liam,Sanchez,2017-07-13,D100030,3,False,
905396402,Henry,Davis,2011-07-12,D100024,9,False,
999329817,Nora,Taylor,2015-10-20,D100041,6,False,
913042224,Liam,Jackson,2013-03-06,D100036,7,False,
969298287,Lily,Lopez,2014-02-15,D100024,6,False,
984496788,Mason,Garcia,2016-01-09,D100015,5,False,
974833023,Logan,Harris,2018-09-04,D100027,2,False,
973968650,Logan,Sanchez,2009-09-07,D100052,11,False,
952960874,Ella,Johnson,2018-07-07,D100030,2,False,
967540480,Mia,Martinez,2015-06-25,D100015,5,False,
921155598,Jacob,Johnson,2015-10-10,D100030,5,False,
946753940,Scarlett,Lopez,2010-05-19,D100060,11,False,
987418312,Ella,Moore,2021-12-06,D100001,0,False,
978172023,Noah,Taylor,2015-12-26,D100049,6,False,
943659598,Michael,Hernandez,2017-03-24,D100036,3,False,
961818501,Noah,Moore,2017-04-25,D100030,4,False,
948412568,James,Williams,2009-04-17,D100041,12,False,
919344739,Matthew,Gonzalez,2011-06-20,D100050,9,False,
919283963,Jacob,Lee,2008-04-06,D100045,12,False,
966861174,David,Martinez,2018-05-17,D100032,3,False,
933889854,Scarlett,White,2014-06-02,D100025,7,False,
945189834,Evelyn,Clark,2015-11-22,D100032,5,False,
963789976,Logan,White,2009-08-07,D100048,12,False,
956074712,Wyatt,Harris,2013-06-09,D100030,7,False,
922728303,Benjamin,Brown,2011-12-02,D100030,9,False,
977392680,Grace,Hernandez,2009-01-01,D100034,12,False,
999665333,Daniel,Brown,2016-10-20,D100040,5,False,
766942402,Lucas,Thmoas,2010-04-23,D100030,11,True,909763020
922178435,Noah,White,2010-12-17,D100052,10,False,
916832957,Elijah,Garcia,2016-10-04,D100041,5,False,
950073956,Logan,Williams,2017-12-18,D100030,4,False,
952000938,David,Lee,2008-04-04,D100030,12,False,
959687229,Isabella,Jones,2009-09-21,D100030,11,False,
930750790,Benjamin,Robinson,2019-04-21,D100024,2,False,
936408543,Amelia,Moore,2010-09-26,D100032,10,False,
927289142,James,Gonzalez,2013-12-06,D100039,8,False,
977420556,Chloe,Harris,2015-11-16,D100034,6,False,
950106007,Ella,Anderson,2020-11-17,D100024,0,False,
917243574,Lily,Lewis,2010-08-02,D100032,11,False,
996712441,Harper,Martin,2009-09-25,D100011,12,False,
982962066,Chloe,Martinez,2008-01-08,D100045,12,False,
920415837,Isabella,Sanchez,2010-06-04,D100032,10,False,
959208346,Zoey,Davis,2011-01-10,D100059,10,False,
915620200,Sophia,Taylor,2012-12-22,D100045,9,False,
706331399,Ava,Smith,2018-09-25,D100045,3,True,933125518
937711076,Matthew,Lee,2018-04-04,D100030,3,False,
904205643,James,Jones,2018-03-01,D100045,3,False,
923321126,Henry,Wilson,2009-02-27,D100032,11,False,
933484122,Lily,White,2012-10-10,D100027,8,False,
928922665,Jacob,Lee,2015-12-12,D100027,5,False,
925365780,Harper,Clark,2015-09-26,D100023,5,False,
916198404,Sebastian,Thompson,2013-08-22,D100047,7,False,
968591958,Mason,Martin,2009-10-21,D100012,12,False,
964406566,Sophia,Johnson,2016-07-04,D100030,4,False,
994384115,Matthew,Harris,2010-11-01,D100015,10,False,
949032963,Daniel,Brown,2015-12-12,D100034,6,False,
912421522,Amelia,Thomas,2018-07-05,D100011,3,False,
989745846,Carter,Ramirez,2015-10-07,D100057,5,False,
710303778,Mtathew,Wilson,2020-10-08,D100032,1,True,925233510
901661971,Mason,Brown,2014-12-06,D100036,7,False,
951982747,Emma,Moore,2017-02-10,D100027,4,False,
969726348,Scarlett,Gonzalez,2015-09-10,D100030,6,False,
906624644,Grace,Wilson,2018-05-07,D100030,3,False,
972434670,James,Williams,2011-02-10,D100045,10,False,
963743110,James,Martinez,2019-01-11,D100057,1,False,
960229408,Layla,Martin,2010-02-19,D100015,10,False,
986097930,Benjamin,Perez,2014-10-14,D100045,7,False,
905732017,Evelyn,Miller,2016-09-23,D100024,4,False,
921143500,Sophia,Rodriguez,2017-10-16,D100030,3,False,
913120030,Mason,Ramirez,2008-02-09,D100025,12,False,
988275964,David,Thompson,2020-07-19,D100036,1,False,
958188709,Henry,Harris,2010-10-01,D100045,10,False,
913812758,Lucas,Jackson,2020-09-05,D100048,1,False,
997904112,Sophia,Wilson,2013-12-06,D100032,7,False,
908040381,Noah,Smith,2009-11-07,D100032,12,False,
920729800,Nora,Johnson,2019-04-01,D100041,2,False,
999279532,David,Williams,2015-08-17,D100036,5,False,
990171975,Sophia,Thompson,2009-07-13,D100057,12,False,
928509724,Sebastian,Lewis,2020-03-23,D100059,0,False,
999533843,Noah,Gonzalez,2021-03-26,D100025,0,False,
980615626,Jacob,Moore,2013-05-06,D100030,8,False,
943697016,Zoey,Martin,2013-08-19,D100052,7,False,
990391507,Ava,Robinson,2010-01-09,D100030,10,False,
905656181,Carter,Martinez,2016-09-15,D100027,4,False,
996601942,James,Harris,2013-09-23,D100027,8,False,
942264145,Noah,Jones,2021-01-08,D100033,0,False,
934859568,Benjamin,Lee,2020-11-22,D100030,1,False,
902352636,Scarlett,Martin,2011-11-06,D100015,9,False,
915127815,Mason,Brown,2016-08-03,D100024,5,False,
975511423,Daniel,Jackson,2018-05-05,D100030,3,False,
780806656,Emily,Thompson,2010-08-09,D100024,10,True,989875265
955048084,Chloe,Martinez,2011-08-24,D100034,10,False,
953224251,David,Ramirez,2013-06-14,D100015,8,False,
943312160,Lucas,Lewis,2010-07-23,D100006,11,False,
947076663,Harper,Ramirez,2013-04-13,D100045,7,False,
949911065,Logan,Harris,2012-12-21,D100036,9,False,
910204807,Layla,Jackson,2020-11-26,D100030,0,False,
990042896,Ava,Lewis,2016-09-09,D100027,4,False,
955914252,Lucas,Gonzalez,2013-03-18,D100007,8,False,
958164616,Sebastian,Martin,2011-12-20,D100036,9,False,
945915337,Zoey,Lewis,2021-10-10,D100027,0,False,
967145769,Sebastian,Lopez,2012-05-25,D100057,9,False,
931021295,Noah,Smith,2020-12-13,D100027,1,False,
933815102,Jackson,Williams,2013-11-08,D100015,8,False,
929528756,Ava,Gonzalez,2016-10-01,D100036,4,False,
926844086,Emily,Gonzalez,2019-06-06,D100059,1,False,
920459654,Zoey,Smith,2014-09-03,D100006,6,False,
955744018,Daniel,Brown,2020-04-04,D100038,0,False,
984657938,Sophia,Lopez,2019-05-02,D100036,1,False,
928511439,David,Martinez,2009-01-15,D100004,11,False,
981855724,Sophia,Wilson,2008-01-05,D100015,12,False,
951548952,Amelia,Clark,2015-10-08,D100037,6,False,
958243693,Daniel,Lewis,2013-02-14,D100030,7,False,
971884271,Ava,Smith,2016-02-03,D100011,4,False,
968548712,Layla,Davis,2010-09-12,D100024,11,False,
984149443,Evelyn,Martinez,2017-01-06,D100027,4,False,
951058540,Henry,White,2015-07-08,D100060,5,False,
999026472,Emily,Garcia,2012-05-08,D100030,8,False,
969695378,Wyatt,Robinson,2017-06-01,D100011,4,False,
960310513,Evelyn,Thomas,2014-03-11,D100032,7,False,
945196327,Emily,Johnson,2016-06-12,D100036,5,False,
921959111,Logan,Lopez,2018-01-27,D100034,2,False,
991191501,Nora,Perez,2021-10-18,D100056,0,False,
945307404,Michael,Johnson,2012-08-01,D100004,9,False,
965960801,David,Brown,2010-02-09,D100027,11,False,
765783089,Michael,Ramriez,2013-06-15,D100016,8,True,958515415
998822485,Jacob,White,2016-11-01,D100041,5,False,
905565616,Nora,Brown,2016-03-06,D100030,5,False,
749618969,Benjamin,Jonse,2021-06-15,D100007,0,True,950567677
980217398,Abigail,Davis,2012-07-11,D100045,9,False,
759734774,Abigail,Davis,2012-11-07,D100045,9,True,980217398
903136027,James,Martin,2013-08-19,D100030,8,False,
904627684,Jacob,Wilson,2016-03-22,D100036,4,False,
947428594,Lucas,Ramirez,2016-10-10,D100030,5,False,
930657252,James,Lewis,2015-08-02,D100052,6,False,
941452598,Evelyn,Rodriguez,2016-07-02,D100025,4,False,
967540419,Henry,White,2016-12-19,D100030,5,False,
999160285,Scarlett,Perez,2011-02-04,D100026,10,False,
968418460,Noah,Thompson,2010-06-25,D100034,11,False,
728562206,Eathan,Davis,2016-07-06,D100015,4,True,900151633
911672786,Olivia,Clark,2016-01-18,D100048,4,False,
989934303,Amelia,Brown,2015-07-16,D100036,6,False,
991551334,Lily,Lopez,2011-11-10,D100030,10,False,
923862501,Matthew,Lewis,2021-08-13,D100053,0,False,
994573904,Michael,Williams,2008-09-03,D100024,12,False,
911999247,Lucas,Martin,2019-12-09,D100030,2,False,
979117411,Harper,Perez,2011-02-17,D100001,9,False,
954376450,Jackson,Jackson,2014-11-03,D100027,6,False,
980468588,Matthew,Martin,2018-01-10,D100038,2,False,
900069447,Mia,Clark,2016-12-16,D100015,4,False,
998074817,Chloe,Hernandez,2014-08-21,D100030,6,False,
961198262,James,Wilson,2009-08-08,D100054,11,False,
913327294,Amelia,Ramirez,2015-03-23,D100039,5,False,
993407548,Logan,Wilson,2009-07-24,D100030,12,False,
977390630,Jacob,Thompson,2017-02-05,D100057,3,False,
906558030,Alexander,Thompson,2019-05-06,D100024,2,False,
968771594,Elijah,Perez,2011-07-22,D100024,10,False,
957891262,Lily,Lewis,2017-04-14,D100035,3,False,
915159067,Sophia,Lopez,2018-04-02,D100032,3,False,
986321685,Jackson,Robinson,2017-03-07,D100030,3,False,
951708803,Liam,Moore,2009-12-23,D100041,11,False,
994346830,Matthew,Rodriguez,2009-03-25,D100032,12,False,
983762409,Harper,Gonzalez,2017-06-23,D100030,3,False,
987933495,Isabella,Johnson,2017-08-17,D100055,3,False,
934555546,Lucas,Clark,2020-01-14,D100023,0,False,
921672655,Isabella,Lewis,2017-07-15,D100032,3,False,
988565115,Amelia,Sanchez,2015-04-14,D100056,5,False,
942962377,Grace,Johnson,2012-09-15,D100030,8,False,
970349104,Scarlett,Clark,2014-01-26,D100034,7,False,
953543782,Nora,Davis,2011-10-21,D100001,9,False,
991187162,Daniel,Taylor,2010-02-14,D100015,11,False,
999914441,Michael,Rodriguez,2009-09-07,D100060,11,False,
779839246,Jackson,Millre,2009-10-24,D100035,11,True,901064611
937461874,Nora,Johnson,2010-07-03,D100030,11,False,
939487450,Logan,Harris,2011-09-19,D100036,9,False,
934787769,Mason,Davis,2018-08-20,D100054,2,False,
957233742,Sebastian,Lewis,2018-01-04,D100041,2,False,
949193009,Carter,Taylor,2010-12-18,D100033,10,False,
916424485,Grace,Clark,2017-05-22,D100030,3,False,
992758962,Amelia,Gonzalez,2015-06-25,D100016,5,False,
944336676,Jackson,Harris,2019-12-07,D100015,1,False,
950346488,Logan,Smith,2011-04-10,D100036,9,False,
927140757,Sebastian,Williams,2019-10-11,D100050,1,False,
984851413,Logan,Smith,2012-01-12,D100045,8,False,
943667404,Michael,Martinez,2017-05-25,D100052,4,False,
933571696,Logan,Johnson,2012-12-17,D100026,9,False,
958387816,Amelia,Moore,2009-10-15,D100039,11,False,
995686326,Evelyn,Lewis,2016-09-05,D100060,4,False,
996960806,Riley,Garcia,2018-04-22,D100032,2,False,
947103860,Chloe,White,2016-06-08,D100032,5,False,
941417272,Carter,Thompson,2018-08-11,D100030,3,False,
963560101,Amelia,White,2012-08-02,D100032,8,False,
976556770,Evelyn,Thomas,2009-10-07,D100030,11,False,
981839878,Grace,Jackson,2020-05-05,D100045,0,False,
936345794,Henry,Davis,2010-03-05,D100045,11,False,
949369435,Mason,Lewis,2010-10-07,D100038,10,False,
932621128,Grace,Miller,2016-10-14,D100030,5,False,
957022676,Daniel,Ramirez,2018-04-10,D100024,3,False,
967098733,Logan,Ramirez,2018-04-11,D100030,3,False,
919781213,Emily,Miller,2018-01-24,D100041,3,False,
939466474,Zoey,Lee,2020-06-10,D100034,0,False,
960397960,Carter,Rodriguez,2018-03-11,D100045,2,False,
982283612,Logan,Gonzalez,2013-08-06,D100007,7,False,
982001851,Jacob,Garcia,2015-01-01,D100027,6,False,
934162602,Jacob,Hernandez,2019-03-06,D100051,2,False,
913557454,Sebastian,Brown,2018-06-26,D100036,2,False,
955376701,Carter,Rodriguez,2011-07-05,D100026,10,False,
951738809,Noah,Johnson,2014-10-23,D100030,7,False,
931180004,Jackson,Ramirez,2018-07-27,D100045,3,False,
903797705,Sophia,Anderson,2014-01-11,D100026,6,False,
927425376,Liam,Perez,2012-05-15,D100033,9,False,
945715834,Benjamin,Brown,2017-08-14,D100045,4,False,
986276309,Ava,Ramirez,2010-03-17,D100015,11,False,
904619023,Michael,Anderson,2017-10-17,D100024,4,False,
757283494,Ella,Martinez,2015-07-20,D100060,5,True,975489071
989393128,Liam,Thomas,2019-07-05,D100038,1,False,
919801417,Olivia,Johnson,2013-06-13,D100024,7,False,
958279738,Isabella,Gonzalez,2008-04-19,D100023,12,False,
933375659,Emily,Lewis,2018-08-02,D100034,3,False,
776164683,Sofia,Anderson,2017-11-03,D100032,3,True,920810769
932099374,Chloe,Jones,2017-11-09,D100034,4,False,
919601152,Nora,Hernandez,2010-10-08,D100032,10,False,
946969578,Ella,Smith,2018-12-14,D100011,3,False,
952809681,James,Jones,2012-02-27,D100058,9,False,
932067842,Jackson,Lee,2009-06-12,D100048,12,False,
927425142,Mason,Garcia,2009-07-21,D100036,12,False,
953894273,Zoey,Smith,2015-06-22,D100042,6,False,
924301449,Layla,Lee,2018-07-04,D100030,3,False,
971570280,Logan,Brown,2014-05-02,D100015,7,False,
960871495,Isabella,Lewis,2016-03-26,D100057,5,False,
982829706,Amelia,Taylor,2011-09-04,D100027,9,False,
767181017,Isbaella,Jones,2011-04-18,D100025,10,True,910234869
772700873,Logna,Lee,2008-06-16,D100059,12,True,984904033
